CustomerKey,City,StateProvinceName,EnglishCountryRegionName,TotalOrders,TotalSales,AvgOrderValue,DaysSinceLastOrder
16604,Sulzbach Taunus,Saarland,Germany,1,56.97,28.485,4245
16605,Port Macquarie,New South Wales,Australia,2,66.26,16.565,4186
16606,Matraville,New South Wales,Australia,2,67.17,16.7925,4315
16607,Brisbane,Queensland,Australia,2,5897.53,1474.3825,4202
16608,Brisbane,Queensland,Australia,2,101.57,25.3925,4217
16609,Hobart,Tasmania,Australia,2,344.04,38.2266,4450
16610,Coffs Harbour,New South Wales,Australia,2,67.58,22.5266,4447
16611,Port Macquarie,New South Wales,Australia,2,75.53,18.8825,4211
16612,Matraville,New South Wales,Australia,2,5898.26,2949.13,4182
16613,Caloundra,Queensland,Australia,2,129.35,21.5583,4311
16614,Springwood,New South Wales,Australia,2,71.16,14.232,4222
16615,Perth,South Australia,Australia,2,95.84,15.9733,4363
16616,Perth,South Australia,Australia,2,5915.54,1183.108,4204
16617,Warrnambool,Victoria,Australia,2,160.55,26.7583,4286
16618,Findon,South Australia,Australia,2,76.15,12.6916,4208
16619,North Ryde,New South Wales,Australia,2,97.58,32.5266,4341
16620,Sydney,New South Wales,Australia,2,5895.24,1965.08,4206
16621,Bendigo,Victoria,Australia,2,73.86,14.772,4288
16622,Newcastle,New South Wales,Australia,2,106.56,21.312,4154
16623,Port Macquarie,New South Wales,Australia,2,5973.24,1194.648,4201
16624,Perth,South Australia,Australia,2,5938.25,1484.5625,4186
16625,Hervey Bay,Queensland,Australia,2,81.81,13.635,4359
16626,Townsville,Queensland,Australia,2,71.57,17.8925,4403
16627,Findon,South Australia,Australia,2,64.88,21.6266,4363
16628,Lane Cove,New South Wales,Australia,2,187.58,46.895,4187
16629,Matraville,New South Wales,Australia,2,5933.26,1977.7533,4199
16630,Sunbury,Victoria,Australia,2,5973.24,1194.648,4204
16631,Rockhampton,Queensland,Australia,2,5900.55,1966.85,4187
16632,Darlinghurst,New South Wales,Australia,2,68.87,17.2175,4256
16633,Seaford,Victoria,Australia,2,101.57,25.3925,4173
16634,Bendigo,Victoria,Australia,2,106.56,21.312,4248
16635,Coffs Harbour,New South Wales,Australia,2,161.29,20.1612,4157
16636,South Melbourne,Victoria,Australia,2,5932.74,1483.185,4199
16637,Port Macquarie,New South Wales,Australia,2,5900.55,1966.85,4200
16638,Springwood,New South Wales,Australia,2,5974.23,1493.5575,4195
16639,Melton,Victoria,Australia,2,5908.25,1969.4166,4190
16640,Darlinghurst,New South Wales,Australia,2,102.57,25.6425,4151
16641,La Jolla,California,United States,1,2391.43,398.5716,4244
16642,Yakima,Washington,United States,1,39.98,19.99,4213
16643,Port Hammond,British Columbia,Canada,2,126.96,42.32,4410
16644,Burbank,California,United States,1,4.99,4.99,4335
16645,Chula Vista,California,United States,1,2357.28,785.76,4260
16646,Oak Bay,British Columbia,Canada,2,250.91,31.3637,4186
16647,Daly City,California,United States,1,54.98,27.49,4282
16648,Glendale,California,United States,1,7.28,3.64,4199
16649,Metchosin,British Columbia,Canada,2,115.94,23.188,4186
16650,Oregon City,Oregon,United States,1,4.99,4.99,4233
16651,Issaquah,Washington,United States,1,13.98,6.99,4216
16652,La Jolla,California,United States,1,48.97,16.3233,4338
16653,Issaquah,Washington,United States,1,2411.95,482.39,4261
16654,Cliffside,British Columbia,Canada,2,3056.32,764.08,4324
16655,Lakewood,California,United States,1,39.98,19.99,4287
16656,Rhodes,New South Wales,Australia,2,5930.23,1482.5575,4191
16657,Lavender Bay,New South Wales,Australia,2,5900.55,1966.85,4203
16658,Wollongong,New South Wales,Australia,2,5873.26,2936.63,4195
16659,Goulburn,New South Wales,Australia,2,5873.26,2936.63,4200
16660,Goulburn,New South Wales,Australia,2,5898.26,2949.13,4197
16661,Malabar,New South Wales,Australia,2,5908.25,1969.4166,4200
16662,Sydney,New South Wales,Australia,2,4355.71,1451.9033,4526
16663,Geelong,Victoria,Australia,2,4471.74,1117.935,4500
16664,Melton,Victoria,Australia,2,4377.75,1459.25,4513
16665,Milsons Point,New South Wales,Australia,2,81.81,13.635,4240
16666,Newton,British Columbia,Canada,2,205.44,41.088,4336
16667,Vancouver,British Columbia,Canada,4,65.99,10.9983,4157
16668,Chicago,Illinois,United States,1,607.96,151.99,4432
16669,Kirkland,Washington,United States,1,4.99,4.99,4237
16670,Spokane,Washington,United States,1,2478.34,1239.17,4400
16671,W. Linn,Oregon,United States,1,4.99,4.99,4196
16672,Walla Walla,Washington,United States,1,7.28,3.64,4374
16673,Beverly Hills,California,United States,1,2466.32,616.58,4363
16674,Cranbourne,Victoria,Australia,2,76.15,12.6916,4302
16675,Matraville,New South Wales,Australia,2,4385.03,877.006,4496
16676,Grossmont,California,United States,1,13.98,6.99,4281
16677,Los Angeles,California,United States,1,13.98,6.99,4331
16678,Langley,British Columbia,Canada,2,3162.31,527.0516,4305
16679,Melbourne,Victoria,Australia,2,106.56,21.312,4453
16680,Coffs Harbour,New South Wales,Australia,2,104.86,20.972,4253
16681,Bendigo,Victoria,Australia,2,68.87,17.2175,4353
16682,Milsons Point,New South Wales,Australia,2,66.58,22.1933,4230
16683,Rockhampton,Queensland,Australia,2,69.87,17.4675,4328
16684,Warrnambool,Victoria,Australia,2,4158.24,1039.56,4208
16685,Port Macquarie,New South Wales,Australia,2,4183.23,836.646,4199
16686,Malabar,New South Wales,Australia,2,4157.73,831.546,4185
16687,Malabar,New South Wales,Australia,2,6070.59,1214.118,4527
16688,Findon,South Australia,Australia,2,6081.1,1520.275,4545
16689,Coffs Harbour,New South Wales,Australia,2,290.46,48.41,4311
16690,North Ryde,New South Wales,Australia,2,165.07,33.014,4269
16691,Perth,South Australia,Australia,2,4471.74,1117.935,4471
16692,Coffs Harbour,New South Wales,Australia,2,31.27,10.4233,4315
16693,Caloundra,Queensland,Australia,2,6060.5,1212.1,4540
16694,St. Leonards,New South Wales,Australia,2,78.2,13.0333,4273
16695,Wollongong,New South Wales,Australia,2,76.15,12.6916,4240
16696,Gold Coast,Queensland,Australia,2,4506.76,1502.2533,4477
16697,Townsville,Queensland,Australia,2,87.08,29.0266,4265
16698,East Brisbane,Queensland,Australia,2,230.16,38.36,4168
16699,Geelong,Victoria,Australia,2,67.58,22.5266,4273
16700,Hobart,Tasmania,Australia,2,92.97,30.99,4367
16701,North Ryde,New South Wales,Australia,2,4426.74,1106.685,4464
16702,Cranbourne,Victoria,Australia,2,6021.62,3010.81,4538
16703,Hobart,Tasmania,Australia,2,6090.59,1218.118,4509
16704,Lane Cove,New South Wales,Australia,2,91.26,22.815,4350
16705,Coffs Harbour,New South Wales,Australia,2,97.96,24.49,4229
16706,Darlinghurst,New South Wales,Australia,2,92.97,30.99,4270
16707,Hervey Bay,Queensland,Australia,2,4377.75,1459.25,4447
16708,Lavender Bay,New South Wales,Australia,2,4406.74,1101.685,4428
16709,Hawthorne,Queensland,Australia,2,143.94,28.788,4337
16710,Milsons Point,New South Wales,Australia,2,91.26,22.815,4182
16711,North Sydney,New South Wales,Australia,2,132.95,26.59,4350
16712,Coffs Harbour,New South Wales,Australia,2,4417.75,1472.5833,4438
16713,East Brisbane,Queensland,Australia,2,6090.59,1218.118,4504
16714,National City,California,United States,1,64.47,21.49,4327
16715,Mill Valley,California,United States,1,7.28,3.64,4307
16716,Puyallup,Washington,United States,1,27.92,6.98,4445
16717,Langford,British Columbia,Canada,3,233.81,23.381,4283
16718,Downey,California,United States,1,13.98,6.99,4221
16719,Burlingame,California,United States,1,39.98,19.99,4251
16720,Burbank,California,United States,1,39.98,19.99,4361
16721,Langley,British Columbia,Canada,3,180.71,22.5887,4156
16722,Puyallup,Washington,United States,1,4.99,4.99,4211
16723,Burlingame,California,United States,1,7.28,3.64,4157
16724,Newport Beach,California,United States,1,39.98,19.99,4237
16725,Issaquah,Washington,United States,1,13.98,6.99,4200
16726,El Cajon,California,United States,1,7.28,3.64,4183
16727,Lynnwood,Washington,United States,1,2451.3,1225.65,4392
16728,Milwaukie,Oregon,United States,1,2443.35,2443.35,4383
16729,Hobart,Tasmania,Australia,2,38.92,12.9733,4255
16730,Rockhampton,Queensland,Australia,2,140.94,28.188,4157
16731,Newton,British Columbia,Canada,3,155.91,19.4887,4225
16732,Port Orchard,Washington,United States,1,2451.3,1225.65,4343
16733,Springwood,New South Wales,Australia,2,35.26,8.815,4325
16734,Sydney,New South Wales,Australia,2,128.97,42.99,4381
16735,Lynnwood,Washington,United States,1,58.98,29.49,4310
16736,Port Orchard,Washington,United States,1,59.98,29.99,4377
16737,Burien,Washington,United States,1,4.99,4.99,4283
16738,Hawthorne,Queensland,Australia,2,44.95,11.2375,4403
16739,Silverwater,New South Wales,Australia,2,81.26,20.315,4244
16740,Melton,Victoria,Australia,2,6099.1,1219.82,4498
16741,Rhodes,New South Wales,Australia,2,6056.61,2018.87,4464
16742,Wollongong,New South Wales,Australia,2,6044.59,1208.918,4470
16743,Coffs Harbour,New South Wales,Australia,2,6070.59,1214.118,4455
16744,North Ryde,New South Wales,Australia,2,6070.59,1214.118,4476
16745,Townsville,Queensland,Australia,2,6021.62,3010.81,4463
16746,Lake Oswego,Oregon,United States,1,64.47,21.49,4484
16747,Salem,Oregon,United States,1,2479.94,826.6466,4362
16748,Coronado,California,United States,1,58.98,29.49,4201
16749,Santa Monica,California,United States,1,61.96,20.6533,4204
16750,Torrance,California,United States,1,7.28,3.64,4463
16751,Sedro Woolley,Washington,United States,1,2492.32,623.08,4342
16752,Torrance,California,United States,1,2512.32,628.08,4314
16753,Lake Oswego,Oregon,United States,1,2319.99,2319.99,4251
16754,N. Vancouver,British Columbia,Canada,2,3118.6,445.5142,4329
16755,Redmond,Washington,United States,1,2316.97,1158.485,4251
16756,Spokane,Washington,United States,1,2395.96,798.6533,4254
16757,Portland,Oregon,United States,1,4.99,4.99,4178
16758,Victoria,British Columbia,Canada,2,3062.34,1531.17,4309
16759,San Francisco,California,United States,1,7.28,3.64,4247
16760,Santa Monica,California,United States,1,67.97,22.6566,4474
16761,Everett,Washington,United States,1,2475.95,1237.975,4279
16762,Burien,Washington,United States,1,2479.94,826.6466,4278
16763,Cliffside,British Columbia,Canada,1,1700.99,1700.99,4442
16764,Newton,British Columbia,Canada,1,1760.47,586.8233,4402
16765,Yakima,Washington,United States,1,4.99,4.99,4334
16766,Beverly Hills,California,United States,1,4.99,4.99,4235
16767,Burbank,California,United States,1,59.98,29.99,4470
16768,Concord,California,United States,1,4.99,4.99,4158
16769,Downey,California,United States,1,4.99,4.99,4253
16770,Lakewood,California,United States,1,2478.34,1239.17,4293
16771,Cliffside,British Columbia,Canada,3,104.55,20.91,4279
16772,Oak Bay,British Columbia,Canada,3,158.53,22.6471,4169
16773,Woodburn,Oregon,United States,1,13.98,6.99,4354
16774,Yakima,Washington,United States,1,54.98,27.49,4377
16775,Colma,California,United States,1,4.99,4.99,4281
16776,Bellingham,Washington,United States,1,2443.35,2443.35,4272
16777,Milwaukie,Oregon,United States,1,124.99,62.495,4488
16778,Burbank,California,United States,1,2541.32,635.33,4243
16779,West Covina,California,United States,1,2297.28,1148.64,4246
16780,Puyallup,Washington,United States,1,54.98,27.49,4295
16781,El Cajon,California,United States,1,64.47,21.49,4514
16782,Port Orchard,Washington,United States,1,2482.23,620.5575,4262
16783,Tacoma,Washington,United States,1,2457.33,819.11,4217
16784,Haney,British Columbia,Canada,1,1735.98,867.99,4421
16785,Tacoma,Washington,United States,1,2342.92,585.73,4270
16786,Los Angeles,California,United States,1,2294.99,2294.99,4244
16787,Bellflower,California,United States,1,39.98,19.99,4214
16788,Burlingame,California,United States,1,39.98,19.99,4438
16789,Seattle,Washington,United States,1,2443.35,2443.35,4190
16790,Portland,Oregon,United States,1,2564.92,512.984,4184
16791,Cliffside,British Columbia,Canada,1,1729.97,576.6566,4400
16792,Long Beach,California,United States,1,1735.98,867.99,4526
16793,Santa Cruz,California,United States,1,1788.95,357.79,4536
16794,Redmond,Washington,United States,1,1785.97,595.3233,4528
16795,Berkeley,California,United States,1,67.93,22.6433,4215
16796,Sedro Woolley,Washington,United States,1,54.98,27.49,4406
16797,Walla Walla,Washington,United States,1,1732.26,433.065,4535
16798,Coronado,California,United States,1,1764.96,441.24,4527
16799,Fremont,California,United States,1,1700.99,1700.99,4520
16800,Langley,British Columbia,Canada,3,75.84,12.64,4173
16801,Bellingham,Washington,United States,1,54.98,27.49,4290
16802,Lynnwood,Washington,United States,1,13.98,6.99,4495
16803,Puyallup,Washington,United States,1,1759.97,586.6566,4529
16804,W. Linn,Oregon,United States,1,1728.27,576.09,4528
16805,W. Linn,Oregon,United States,1,1768.96,442.24,4528
16806,Burlingame,California,United States,1,54.98,27.49,4202
16807,Chula Vista,California,United States,1,1728.27,576.09,4529
16808,Lincoln Acres,California,United States,1,13.98,6.99,4284
16809,Redwood City,California,United States,1,13.98,6.99,4254
16810,Oak Bay,British Columbia,Canada,2,3064.63,1021.5433,4241
16811,Tacoma,Washington,United States,1,1700.99,1700.99,4485
16812,Imperial Beach,California,United States,1,1735.98,867.99,4496
16813,Lakewood,California,United States,1,13.98,6.99,4215
16814,National City,California,United States,1,39.98,19.99,4509
16815,Novato,California,United States,1,4.99,4.99,4168
16816,Redwood City,California,United States,1,4.99,4.99,4174
16817,San Diego,California,United States,1,4.99,4.99,4257
16818,Spring Valley,California,United States,1,2391.94,478.388,4263
16819,Issaquah,Washington,United States,1,2316.97,1158.485,4257
16820,Port Hammond,British Columbia,Canada,2,3217.79,459.6842,4200
16821,Solingen,Nordrhein-Westfalen,Germany,3,7221.35,802.3722,4312
16822,Peterborough,England,United Kingdom,3,7176.38,1196.0633,4284
16823,Liverpool,England,United Kingdom,3,7242.35,905.2937,4276
16824,Berlin,Hessen,Germany,3,6938.5925,1156.432,4331
16825,Bottrop,Nordrhein-Westfalen,Germany,1,61.45,15.3625,4222
16826,Solingen,Nordrhein-Westfalen,Germany,3,6953.5825,869.1978,4308
16827,Wokingham,England,United Kingdom,3,7205.36,900.67,4248
16828,Oxford,England,United Kingdom,3,7182.66,897.8325,4254
16829,Runcorn,England,United Kingdom,3,7185.37,1026.4814,4266
16830,Solingen,Nordrhein-Westfalen,Germany,3,7138.68,1189.78,4308
16831,Gloucestershire,England,United Kingdom,3,7206.37,1029.4814,4253
16832,Renton,Washington,United States,1,2369.96,592.49,4248
16833,Glendale,California,United States,1,2343.96,585.99,4242
16834,Haney,British Columbia,Canada,1,1750.98,875.49,4397
16835,Burien,Washington,United States,1,2294.99,2294.99,4258
16836,Cliffside,British Columbia,Canada,2,3193.79,532.2983,4191
16837,Langford,British Columbia,Canada,2,155.47,51.8233,4192
16838,Chula Vista,California,United States,1,13.98,6.99,4270
16839,West Covina,California,United States,1,2294.99,2294.99,4260
16840,Cliffside,British Columbia,Canada,2,176.95,44.2375,4365
16841,Westminster,British Columbia,Canada,2,126.96,42.32,4394
16842,Burbank,California,United States,1,4.99,4.99,4245
16843,Concord,California,United States,1,89.97,29.99,4243
16844,Torrance,California,United States,1,2369.97,592.4925,4248
16845,West Covina,California,United States,1,2380.47,793.49,4265
16846,Langley,British Columbia,Canada,2,180.95,45.2375,4434
16847,Newton,British Columbia,Canada,2,189.94,37.988,4217
16848,Newton,British Columbia,Canada,2,125.45,31.3625,4159
16849,Victoria,British Columbia,Canada,2,176.95,44.2375,4173
16850,Spokane,Washington,United States,1,2354.98,1177.49,4266
16851,Bellflower,California,United States,1,2369.96,592.49,4247
16852,Burlingame,California,United States,1,2405.47,801.8233,4255
16853,Colma,California,United States,1,4.99,4.99,4189
16854,Woodland Hills,California,United States,1,2342.93,585.7325,4266
16855,Cliffside,British Columbia,Canada,2,150.95,37.7375,4192
16856,Bremerton,Washington,United States,1,13.98,6.99,4303
16857,Burien,Washington,United States,1,54.98,27.49,4419
16858,Everett,Washington,United States,1,4.99,4.99,4202
16859,Puyallup,Washington,United States,1,2380.47,793.49,4253
16860,Beverly Hills,California,United States,1,4.99,4.99,4472
16861,Lakewood,California,United States,1,13.98,6.99,4165
16862,National City,California,United States,1,39.98,19.99,4165
16863,Beaverton,Oregon,United States,1,64.47,21.49,4479
16864,Yakima,Washington,United States,1,2369.97,592.4925,4244
16865,Coronado,California,United States,1,2369.96,592.49,4248
16866,Grossmont,California,United States,1,2444.45,407.4083,4257
16867,Redwood City,California,United States,1,2381.94,476.388,4266
16868,Spring Valley,California,United States,1,2322.28,1161.14,4254
16869,Torrance,California,United States,1,2376.96,792.32,4266
16870,Langley,British Columbia,Canada,3,149.04,24.84,4370
16871,Santa Monica,California,United States,1,2316.97,1158.485,4263
16872,Redwood City,California,United States,1,2359.24,471.848,4254
16873,Calgary,Alberta,Canada,1,578.46,144.615,4339
16874,Concord,California,United States,1,4.99,4.99,4407
16875,Coronado,California,United States,1,39.98,19.99,4368
16876,Langford,British Columbia,Canada,3,151.84,25.3066,4204
16877,Ballard,Washington,United States,1,39.98,19.99,4497
16878,Corvallis,Oregon,United States,1,1735.98,867.99,4489
16879,Milwaukie,Oregon,United States,1,1728.27,576.09,4486
16880,Chula Vista,California,United States,1,2343.96,585.99,4246
16881,Colma,California,United States,1,2319.99,2319.99,4242
16882,Milwaukie,Oregon,United States,1,2294.99,2294.99,4245
16883,Lakewood,California,United States,1,48.97,16.3233,4173
16884,Yakima,Washington,United States,1,39.98,19.99,4447
16885,Salem,Oregon,United States,1,39.98,19.99,4468
16886,Portland,Oregon,United States,1,1729.97,576.6566,4508
16887,Lemon Grove,California,United States,1,1769.96,442.49,4492
16888,El Cajon,California,United States,1,1754.98,877.49,4504
16889,Torrance,California,United States,1,1729.97,576.6566,4474
16890,Puyallup,Washington,United States,1,1808.45,361.69,4470
16891,National City,California,United States,1,59.98,29.99,4212
16892,Bellflower,California,United States,1,2341.97,1170.985,4245
16893,Walla Walla,Washington,United States,1,2325.96,775.32,4253
16894,Salem,Oregon,United States,1,1763.97,587.99,4477
16895,Lemon Grove,California,United States,1,1760.47,586.8233,4465
16896,El Cajon,California,United States,1,1714.97,571.6566,4468
16897,Los Angeles,California,United States,1,1763.97,587.99,4483
16898,West Covina,California,United States,1,1750.98,875.49,4458
16899,Burien,Washington,United States,1,4.99,4.99,4376
16900,San Diego,California,United States,1,7.28,3.64,4314
16901,Concord,California,United States,1,39.98,19.99,4275
16902,Burnaby,British Columbia,Canada,2,211.97,70.6566,4169
16903,Santa Cruz,California,United States,1,4.99,4.99,4227
16904,Grossmont,California,United States,1,4.99,4.99,4260
16905,Imperial Beach,California,United States,1,4.99,4.99,4328
16906,Oak Bay,British Columbia,Canada,1,2359.98,786.66,4321
